ID,Bilddatei,Name / Bezeichnung,Erkannte Gefäßform,Form SKOS-URI,Form Konfidenz (%),Erkannte Ware/Stil,Ware SKOS-URI,Ware Konfidenz (%),Erkannte Szenen / Motive,Produktionsgebiet,Künstler / Werkstatt,Datierung,Material,Standort,Inventar-Nr.,Beazley-Nr.,Kerameikos Form-URI,Kerameikos Technik-URI,Kerameikos Herkunft-URI,Kerameikos Künstler-URI,Skosmos Link (Form),Skosmos Link (Ware)
bapd_360_4,bapd_360_4.jpg,Herakles auf antiker Pyxis,Pyxis,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_f41eb9e9,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 575–525 v. Chr.,Ton,"Berlin, Antikensammlung",F3988,BAPD 360,https://kerameikos.org/id/pyxis,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_f41eb9e9,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_360_5,bapd_360_5.jpg,Herakles auf antiker Pyxis,Pyxis,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_f41eb9e9,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 575–525 v. Chr.,Ton,"Berlin, Antikensammlung",F3988,BAPD 360,https://kerameikos.org/id/pyxis,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_f41eb9e9,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_360_6,bapd_360_6.jpg,Herakles auf antiker Pyxis,Pyxis,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_f41eb9e9,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 575–525 v. Chr.,Ton,"Berlin, Antikensammlung",F3988,BAPD 360,https://kerameikos.org/id/pyxis,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_f41eb9e9,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_360_7,bapd_360_7.jpg,Herakles auf antiker Pyxis,Pyxis,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_f41eb9e9,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 575–525 v. Chr.,Ton,"Berlin, Antikensammlung",F3988,BAPD 360,https://kerameikos.org/id/pyxis,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_f41eb9e9,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_360_8,bapd_360_8.jpg,Herakles auf antiker Pyxis,Pyxis,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_f41eb9e9,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 575–525 v. Chr.,Ton,"Berlin, Antikensammlung",F3988,BAPD 360,https://kerameikos.org/id/pyxis,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_f41eb9e9,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_360_9,bapd_360_9.jpg,Herakles auf antiker Pyxis,Pyxis,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_f41eb9e9,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 575–525 v. Chr.,Ton,"Berlin, Antikensammlung",F3988,BAPD 360,https://kerameikos.org/id/pyxis,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_f41eb9e9,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_362_1,bapd_362_1.jpg,Dionysos auf antiker Oinochoe,Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 450–400 v. Chr.,Ton,"Athens, National Archaeological Museum",16258,BAPD 362,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_362_2,bapd_362_2.jpg,Dionysos auf antiker Oinochoe,Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 450–400 v. Chr.,Ton,"Athens, National Archaeological Museum",16258,BAPD 362,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_362_3,bapd_362_3.jpg,Dionysos auf antiker Oinochoe,Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 450–400 v. Chr.,Ton,"Athens, National Archaeological Museum",16258,BAPD 362,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_362_4,bapd_362_4.jpg,Dionysos auf antiker Oinochoe,Oinochoe,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fed2da29,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 450–400 v. Chr.,Ton,"Athens, National Archaeological Museum",16258,BAPD 362,https://kerameikos.org/id/oinochoe,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fed2da29,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_366_1,bapd_366_1.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by BOARDMAN,ca. 525–475 v. Chr.,Ton,"New York (N.Y.), Callimanopoulos",,BAPD 366,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_366_2,bapd_366_2.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by BOARDMAN,ca. 525–475 v. Chr.,Ton,"New York (N.Y.), Callimanopoulos",,BAPD 366,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_366_3,bapd_366_3.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by BOARDMAN,ca. 525–475 v. Chr.,Ton,"New York (N.Y.), Callimanopoulos",,BAPD 366,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_366_4,bapd_366_4.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by BOARDMAN,ca. 525–475 v. Chr.,Ton,"New York (N.Y.), Callimanopoulos",,BAPD 366,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_366_5,bapd_366_5.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by BOARDMAN,ca. 525–475 v. Chr.,Ton,"New York (N.Y.), Callimanopoulos",,BAPD 366,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_367_1,bapd_367_1.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by DÖRIG,ca. 500–450 v. Chr.,Ton,"London, market, Christie's",,BAPD 367,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_367_2,bapd_367_2.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by DÖRIG,ca. 500–450 v. Chr.,Ton,"London, market, Christie's",,BAPD 367,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_367_3,bapd_367_3.jpg,Athena auf antiker Lekythos (ATHENA P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,ATHENA P by DÖRIG,ca. 500–450 v. Chr.,Ton,"London, market, Christie's",,BAPD 367,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/athena_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_36_1,bapd_36_1.jpg,Herakles auf antiker Bauchamphora (DIOSPHOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,DIOSPHOS P by MIZUTA,ca. 550–500 v. Chr.,Ton,"Kyoto, Hashimoto Collection",128,BAPD 36,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_36_2,bapd_36_2.jpg,Herakles auf antiker Bauchamphora (DIOSPHOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,DIOSPHOS P by MIZUTA,ca. 550–500 v. Chr.,Ton,"Kyoto, Hashimoto Collection",128,BAPD 36,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_36_3,bapd_36_3.jpg,Herakles auf antiker Bauchamphora (DIOSPHOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,DIOSPHOS P by MIZUTA,ca. 550–500 v. Chr.,Ton,"Kyoto, Hashimoto Collection",128,BAPD 36,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_36_4,bapd_36_4.jpg,Herakles auf antiker Bauchamphora (DIOSPHOS P),Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,DIOSPHOS P by MIZUTA,ca. 550–500 v. Chr.,Ton,"Kyoto, Hashimoto Collection",128,BAPD 36,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
bapd_370_1,bapd_370_1.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_370_2,bapd_370_2.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_370_3,bapd_370_3.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_370_4,bapd_370_4.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_370_5,bapd_370_5.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_370_6,bapd_370_6.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_370_7,bapd_370_7.jpg,Herakles auf antiker Hydria,Hydria,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_bf070035,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,,ca. 400–300 v. Chr.,Ton,"Baltimore (MD), Walters Art Gallery",48.263,BAPD 370,https://kerameikos.org/id/hydria,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_bf070035,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_1,bapd_376_1.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_2,bapd_376_2.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_3,bapd_376_3.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_4,bapd_376_4.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_5,bapd_376_5.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_6,bapd_376_6.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_7,bapd_376_7.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_376_8,bapd_376_8.jpg,Athena auf antiker Lekythos (PHIALE P),Lekythos,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_5b62f4af,-,Attisch Rotfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_69d3cf4c,-,-,Attisch,PHIALE P by UNKNOWN,ca. 450–400 v. Chr.,Ton,"Basel, Antikenmuseum und Sammlung Ludwig",BS404,BAPD 376,https://kerameikos.org/id/lekythos,https://kerameikos.org/id/red_figure,https://kerameikos.org/id/athens,https://kerameikos.org/id/phiale_painter,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_5b62f4af,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_69d3cf4c
bapd_37_1,bapd_37_1.jpg,Herakles auf antiker Bauchamphora,Transportamphora,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_65909227,-,Attisch schwarzfigurig,http://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/concept_fd4cbaed,-,-,Attisch,,ca. 550–500 v. Chr.,Ton,"Kyoto, Hashimoto Collection",130,BAPD 37,https://kerameikos.org/id/amphora,https://kerameikos.org/id/black_figure,https://kerameikos.org/id/athens,,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_65909227,https://vocabs.bcdh.uni-bonn.de/hector_heritage_assets/de/page/concept_fd4cbaed
